gwiId,wgt,age,gender,education,income,children,marital
616571219bab665b4419dc0978139222,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,3+,married
626fff03f007971e1bd9ac98494c7d2c,4964.415750592672,25-34,M,Trade / technical school or college,Mid 50%,0,single
68078148838dd529b13670106d2f6c92,3691.0130847656283,25-34,F,Postgraduate degree,Bottom 25%,0,single
68d4f3963f9414d5243a93466c3f45b2,4156.2143980421615,45-64,F,Postgraduate degree,Mid 50%,0,married
6daf1fe54baf050d932ad27eda4a09f2,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,3+,married
6f8e570db24835907f6065d961e30896,4569.578641823026,35-44,M,University degree,Top 25%,2,married
6fd6a7960775ec935043e78f4f1a07cf,3722.7426677880653,35-44,F,Schooling until age 16,Prefer not to say,2,married
71d47f30fbaaa164ab15e666ae6e6216,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
74a9a338823f2b6470756c24f4a203ba,3761.888744450687,45-64,F,Schooling until age 18,Bottom 25%,3+,single
763ca2e57ed0d0346d605b358a48934f,4156.2143980421615,45-64,F,University degree,Mid 50%,2,single
77442523740d3cd768af90ccba918860,6556.642585168079,16-24,M,Schooling until age 16,Bottom 25%,0,single
7af3e1788379aceee09d24d10e594e4c,4964.415750592672,25-34,M,Trade / technical school or college,Bottom 25%,2,single
7b53ddc6696e566d2dae70be93526d13,4964.415750592672,25-34,M,Schooling until age 18,Mid 50%,0,married
7d526eeaecf20c79710b5c08402a8a44,3691.0130847656283,25-34,F,Schooling until age 16,Mid 50%,3+,single
7d88c719f7db4944afddb763ad6e25bd,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
80aaa6278bcfa387027f9f2bb3445ba2,4452.796148340271,45-64,M,University degree,Top 25%,2,married
83395ba3f05b0896ca605cbd5f610396,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
874c8da24d4c8d97451a43df41687d71,3946.9774114261822,16-24,F,Schooling until age 16,Bottom 25%,0,single
a113b173a1af1bd850924df51f318059,4964.415750592672,25-34,M,University degree,Bottom 25%,0,single
a4fd54e404a7a104571b940be7662532,3722.7426677880653,35-44,F,University degree,Mid 50%,2,single
ac55835716ca78eecce13e910248b982,3761.888744450687,45-64,F,University degree,Prefer not to say,3+,married
af06a364927198c2e868db969553052a,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
bcd773eb70faecd09f543208f294d152,3946.9774114261822,16-24,F,Schooling until age 16,Bottom 25%,0,single
bd8ede2d6750dd0ad2131d43dc528c98,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,0,single
bf57005b5c2dfb93b7e332395be3f5b8,4569.578641823026,35-44,M,Trade / technical school or college,Mid 50%,0,married
c19b6eeaf129caca6408075083809277,3722.7426677880653,35-44,F,University degree,Mid 50%,3+,single
ce278d27abc05e261fa6bf9c91070554,4569.578641823026,35-44,M,University degree,Mid 50%,1,single
de3f621263b13a1ad63a7a59484b54b1,3946.9774114261822,16-24,F,University degree,Mid 50%,1,single
ef147d1c32cbf00acd344873e968d9ee,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
ef8c2366ff727d6b5a8e8edcaa7b8d08,3691.0130847656283,25-34,F,Schooling until age 16,Bottom 25%,2,single
f02a718e588406b96e1bee0bba1ea8df,3722.7426677880653,35-44,F,Schooling until age 18,Prefer not to say,0,married
fd289eb33f21210c02bb07a3396a0289,4156.2143980421615,45-64,F,Schooling until age 18,Prefer not to say,3+,married
03a4d91cf2c9598bcce8e46f6bd252ea,3946.9774114261822,16-24,F,Schooling until age 16,Mid 50%,0,single
34711c1e6aef8070edf47311fe1e0698,3722.7426677880653,35-44,F,Trade / technical school or college,Prefer not to say,2,single
36144679e1d2dc9995286ba525732d6a,4785.1625715406935,45-64,M,Postgraduate degree,Top 25%,3+,married
36bae7e87ddee2be993afffcb60f455b,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,married
3b35bdb410a7c5b70c01de78084815ab,3722.7426677880653,35-44,F,University degree,Mid 50%,1,married
3ce1e98bdcb9b80a38ef20affcca3deb,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
3e80eed3800d9057060752f05fa84c7d,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,1,married
433a18a40348b3da849500b8303e0c54,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,2,married
45305a292a5563d3c6f0b2130f657d44,3691.0130847656283,25-34,F,Postgraduate degree,Mid 50%,0,single
468b27fa277330fdc5d1ee67cf75f75f,3722.7426677880653,35-44,F,Schooling until age 18,Bottom 25%,0,single
468e6e4c0245876e1e5c759c6cd4ca7e,3722.7426677880653,35-44,F,Schooling until age 16,Mid 50%,0,single
48152671e1c188d6858e1088a3ba86ef,4964.415750592672,25-34,M,University degree,Mid 50%,0,single
4f9e9461b72db7537c07530eff8eaf56,4964.415750592672,25-34,M,Schooling until age 18,Bottom 25%,0,single
51e22f0e74351c5adcf552fed83fa359,4569.578641823026,35-44,M,University degree,Mid 50%,1,married
58d3e9306c96697e4f9cbc9cb4f22b56,3722.7426677880653,35-44,F,Postgraduate degree,Top 25%,1,married
5c91904d921db2b699d82a555ea6f725,4156.2143980421615,45-64,F,Trade / technical school or college,Bottom 25%,0,married
5d2982c262e7cd0685f3062bb4786ef5,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,1,single
60bce2a9ce465d48ed617e2250d08c39,3722.7426677880653,35-44,F,University degree,Bottom 25%,2,married
6595b47cb793286a5ce4b0a2bcdbe63c,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,1,married
672f6e4eec224db1e63e17478129cc7e,3761.888744450687,45-64,F,Schooling until age 16,Bottom 25%,1,single
67637890e8d66024ed9cd9e23d3a643b,3691.0130847656283,25-34,F,Postgraduate degree,Top 25%,0,single
69ed5983007a85cf3564d5fe07006e35,3691.0130847656283,25-34,F,Trade / technical school or college,Mid 50%,0,single
6d720424dbea37d878a0dee3cb2ca92f,6556.642585168079,16-24,M,University degree,Prefer not to say,0,single
706740cf4c1f682f9cb5d335c5e1a2ad,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,0,single
77bb9c282e1666a8c462f8281669ca98,3761.888744450687,45-64,F,Schooling until age 16,Top 25%,2,married
79692a75979387febedd1cf686f4556a,3722.7426677880653,35-44,F,Schooling until age 18,Bottom 25%,2,single
7c9cbbe8670e281e6053012d89fa0b4a,4156.2143980421615,45-64,F,Trade / technical school or college,Mid 50%,3+,single
7efea46115bdb0d56f372cb3fe29fd10,4156.2143980421615,45-64,F,Schooling until age 16,Bottom 25%,1,married
816113c1fc946fb8586593ceb69e7b94,3761.888744450687,45-64,F,University degree,Mid 50%,1,single
8272f2f528e1ef00e11da27dcc8b4177,4452.796148340271,45-64,M,University degree,Prefer not to say,0,single
8da13e2931ea61d191845f8d619cb043,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,0,single
94baadcce3c3c97b9ddaa66350727f06,4452.796148340271,45-64,M,Postgraduate degree,Top 25%,3+,married
974a167e1530bbdefbd974a27c9a90d8,3946.9774114261822,16-24,F,Schooling until age 18,Prefer not to say,0,single
989ad6fe6e472b2d7dfa1ff07ba2abde,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,2,married
98fc8ffe37e89494232aa09df83e8d10,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
9ac28f40c2e5e0ceb0e3ce0914570fa4,3691.0130847656283,25-34,F,Postgraduate degree,Mid 50%,0,single
a4795b964e776de4ccb5f14485c2746e,4785.1625715406935,45-64,M,Schooling until age 16,Bottom 25%,2,single
a6852eb3df5150b39b71d20103e621e8,4156.2143980421615,45-64,F,Schooling until age 18,Mid 50%,0,married
a7c533e657eb39e213c9290ce03471db,4785.1625715406935,45-64,M,Schooling until age 18,Bottom 25%,1,single
b5e74d559bd5a8e2aa359c3bb004a836,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
bbdd441f2c9349f73da8612ffd15018f,4964.415750592672,25-34,M,Schooling until age 16,Prefer not to say,0,married
bd0effcaac397409f33bfe87599a532c,4156.2143980421615,45-64,F,Postgraduate degree,Top 25%,2,married
c0dba750e1969d68e34432252e058123,3722.7426677880653,35-44,F,Postgraduate degree,Top 25%,0,single
c61c845c2a9ae7a7c8339027d3a4f206,4569.578641823026,35-44,M,Postgraduate degree,Mid 50%,0,single
c66c232cf15ec2fbad735f27da6b6874,3946.9774114261822,16-24,F,Trade / technical school or college,Prefer not to say,0,single
cc33818254c91f7eeab2836820ae94be,3722.7426677880653,35-44,F,Schooling until age 16,Mid 50%,2,married
cdda35aeb2b19e18becf0b223de37bb2,4569.578641823026,35-44,M,University degree,Mid 50%,0,single
cdf9e74c08484d2c241a8fc253a6a4f9,6556.642585168079,16-24,M,Schooling until age 16,Top 25%,0,single
dbb97a718d436ffeb14901a30c3c7a02,3946.9774114261822,16-24,F,Schooling until age 18,Prefer not to say,0,single
dcdc400e18f5e57380ddd561cc31dce7,3761.888744450687,45-64,F,Schooling until age 16,Bottom 25%,1,single
dff7bb281951ad2bf5b6b876264eff3d,4785.1625715406935,45-64,M,Postgraduate degree,Top 25%,0,married
e035acd35c9134580b54f7ab7d9fa255,3722.7426677880653,35-44,F,Trade / technical school or college,Mid 50%,2,married
e3de4d5b08667b4b3d1322a087da1849,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,married
ea72108422c58cca49d220d4cb8f88f7,3722.7426677880653,35-44,F,Trade / technical school or college,Mid 50%,1,married
099cf00c471dd986e26708d9cf5800ad,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
0d3181470aa38c0731efb047f3290a6e,3761.888744450687,45-64,F,Trade / technical school or college,Top 25%,1,single
0dcc7519fd633c7dd22d2caaa374662d,4156.2143980421615,45-64,F,Trade / technical school or college,Top 25%,1,married
0e1da03b744c7888aaab8edd952c9867,4156.2143980421615,45-64,F,Schooling until age 16,Bottom 25%,1,single
10ee4f5c572fea73df67ac3cb486e608,3946.9774114261822,16-24,F,Schooling until age 18,Prefer not to say,0,single
16e7508edf4b6e7b2dda74284bd447d6,3691.0130847656283,25-34,F,Schooling until age 16,Bottom 25%,3+,single
2113196f81227067727218b896a25e75,6556.642585168079,16-24,M,Schooling until age 18,Mid 50%,0,single
251dbc888f8c6469e79fc7aebe37737d,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
362f1007e3eb84de2c4f8bcf3a95a5ef,4452.796148340271,45-64,M,University degree,Top 25%,0,married
4ae2732fc0a66eba4f88457065219d71,4785.1625715406935,45-64,M,University degree,Top 25%,0,married
5393d27f7768452ae0413d0a9a13a21c,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,1,married
53c7b8cf318f0874b495bebc62fe9975,3761.888744450687,45-64,F,Schooling until age 18,Bottom 25%,2,single
5ec49d1e9b2773712e51f81f28555dc0,4785.1625715406935,45-64,M,University degree,Top 25%,0,married
61f28464d8fc004e6c1edd6ba5c95055,4156.2143980421615,45-64,F,Trade / technical school or college,Bottom 25%,1,single
6a82827d8347c4142fc496b916faf0d4,3722.7426677880653,35-44,F,University degree,Mid 50%,0,single
6b6f3a90e9a8d8a0c9ba0683e839135a,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,0,single
6e0f82dfa52dfbe87dcc4bbc86306615,3691.0130847656283,25-34,F,Trade / technical school or college,Bottom 25%,1,single
6ff64d75d95be2456690af6f332e193e,4785.1625715406935,45-64,M,University degree,Mid 50%,0,single
7afedd918fd713079f4bfc0309bc131c,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
997e78184c12b3a8c2fd9f06595f9e11,4156.2143980421615,45-64,F,Postgraduate degree,Mid 50%,2,married
9fe9ce564d1747b5267cf0684a4c6c02,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,1,single
a06305e4a5cc4040470bc25f6f868689,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,3+,married
a570beb157ce7053adda25c0adc4de7c,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,2,married
aabcfe7dd66aa12baa13ddd8b72fb9d4,4452.796148340271,45-64,M,Schooling until age 16,Bottom 25%,0,single
ae7cd0a222674b0aaac2d9e505320f71,3691.0130847656283,25-34,F,University degree,Bottom 25%,2,single
af26493e088fc29b5a0a9dedec4a9c37,6556.642585168079,16-24,M,Schooling until age 16,Mid 50%,0,single
b01104c14e761e911f622b020b742a76,3691.0130847656283,25-34,F,Schooling until age 16,Mid 50%,0,single
b08ff8b903e6ee204a7526b1204a59a7,4452.796148340271,45-64,M,Schooling until age 16,Bottom 25%,2,single
b734e3f02ae0054ac30378fb8bf1ee89,4156.2143980421615,45-64,F,University degree,Mid 50%,0,single
b75b05586d1088815d7239de8d66b938,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,0,single
b871e2f12747abe061b49545a1d75c7c,4156.2143980421615,45-64,F,Schooling until age 16,Mid 50%,2,single
bee25700e61eb64c33ac83a6fd798ec8,4569.578641823026,35-44,M,University degree,Mid 50%,2,married
c4ef8a39eed8ef4a56ce8795f9bf4b5c,3761.888744450687,45-64,F,Postgraduate degree,Top 25%,3+,married
c51a9ae56e136a04c9d6b4553f47c722,3691.0130847656283,25-34,F,Schooling until age 16,Mid 50%,2,single
cd056074593ec69658bd34e3689d3855,3691.0130847656283,25-34,F,Postgraduate degree,Prefer not to say,0,single
cfb91152c38b840ffa0f54ab51248ee5,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
d13dea3aa9645f89febe77939e17fe7a,6556.642585168079,16-24,M,Schooling until age 18,Mid 50%,0,single
d22630d4707f4720cc954dfa65d9b8d2,3691.0130847656283,25-34,F,Schooling until age 18,Bottom 25%,0,single
d467064016d3fdfcdc3c296e89795b5c,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
d4672599417920e81a8a5f3397394263,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,2,married
d53556f1175b1fdfc97dea0b57dff59c,4569.578641823026,35-44,M,University degree,Top 25%,3+,married
d81173f2737613fa962ac9e8215cd008,3722.7426677880653,35-44,F,Schooling until age 16,Top 25%,1,single
da114ace9f9e548fee0465b7ffc7c0cf,4964.415750592672,25-34,M,University degree,Top 25%,0,single
ee1713d1196cc2ce434e4c71013d438b,3761.888744450687,45-64,F,Trade / technical school or college,Bottom 25%,0,single
f541c3ffabb87f7a068ddc581ebd6feb,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,single
0040e55f0e8c170689fcf2a6ca9d69d0,4964.415750592672,25-34,M,University degree,Mid 50%,2,married
0e01fe118de5544c7c0c3d4c37ad9a6d,4452.796148340271,45-64,M,Trade / technical school or college,Bottom 25%,2,married
0fb219364c6197b1a4e9806ea19e6dbd,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,3+,single
13d8e8d6577d5c103de96b967aec36f3,4964.415750592672,25-34,M,Schooling until age 18,Mid 50%,1,single
180c9eaca842bb240f3ece81e3a65cc3,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,0,married
188133ff87fe4bd9cee865f94032457a,3722.7426677880653,35-44,F,Schooling until age 18,Prefer not to say,0,single
1ce044db979e85740d66456afc6425d9,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
2810e29ebeff57ad73dfa246f0ae18ce,6556.642585168079,16-24,M,Schooling until age 18,Bottom 25%,0,single
2b3ce4f04aae571ac691b9b81eaa7b78,4569.578641823026,35-44,M,Schooling until age 16,Mid 50%,0,single
2d9ac34d3623a3a733550cfbc1e5b024,6556.642585168079,16-24,M,University degree,Bottom 25%,0,single
2f5ee14d223d1bda7cf9c891efb7b528,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,3+,married
34d21e8b0e677a927a1482d4d56e76ab,3691.0130847656283,25-34,F,University degree,Top 25%,2,single
380e09924cb7150fc0b24457a5db24fe,4964.415750592672,25-34,M,Schooling until age 16,Mid 50%,2,married
3dea65d4eb55dfc0485fa735ad9b2c6e,3691.0130847656283,25-34,F,Schooling until age 18,Bottom 25%,1,single
456b585b728be03c31941810c6b3dc9c,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,0,single
4a2cefdfff576f38c29e70905d3b5646,6556.642585168079,16-24,M,University degree,Bottom 25%,0,single
4ac7b70cb8645643bd51ba98720c7d7b,4452.796148340271,45-64,M,Postgraduate degree,Top 25%,0,single
4df0ac24b65cac17af3b761f868e861e,3761.888744450687,45-64,F,University degree,Mid 50%,2,married
5735cb82e8dcedea47a427b736fff40f,4452.796148340271,45-64,M,University degree,Top 25%,1,married
5957dd1d56ce36624e7bfe27fff55fe7,6556.642585168079,16-24,M,University degree,Prefer not to say,0,single
6d36308168d0f4843d42fc002ef62f61,4569.578641823026,35-44,M,University degree,Bottom 25%,2,married
6d9241091527c28c0017572f5b190b50,3691.0130847656283,25-34,F,Postgraduate degree,Mid 50%,0,single
7328e70c1e1ab3ce23d0e5b53fe58490,4156.2143980421615,45-64,F,Postgraduate degree,Mid 50%,3+,single
75852421513b1b869b57ff8dccd5d884,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,3+,single
857f3cfb8a35346c32ace6134d4b1529,3691.0130847656283,25-34,F,University degree,Mid 50%,1,single
878e53b1fc2bb7dd61b90f092dae2a31,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
8ae56f4888e87e8d8b9114d30cad89b4,3761.888744450687,45-64,F,University degree,Mid 50%,2,married
8b5c02623ce9f6907373a92c535d893c,4964.415750592672,25-34,M,University degree,Top 25%,1,married
8b8caf5d3003baf668b246da5d4f11bd,4156.2143980421615,45-64,F,Trade / technical school or college,Bottom 25%,2,single
93a036b779cf700b930c2822f3444d01,3761.888744450687,45-64,F,Trade / technical school or college,Bottom 25%,2,single
9eed761b47ce5b62c6f754700f6f562f,4964.415750592672,25-34,M,Trade / technical school or college,Bottom 25%,0,single
a7772e87447c6396db5f700ab809883f,4156.2143980421615,45-64,F,University degree,Mid 50%,0,single
c29a05b75966579598077417bb7018b0,3722.7426677880653,35-44,F,Schooling until age 18,Bottom 25%,3+,single
c49441a1bdb1610cc52ee71c23a67092,4569.578641823026,35-44,M,University degree,Mid 50%,1,married
c58896145b30c328fa79119eccec998a,3691.0130847656283,25-34,F,University degree,Mid 50%,0,married
c9a87ac6cbdde5c4e5ea2e331d58eeb8,4964.415750592672,25-34,M,University degree,Top 25%,1,married
cd8b95afa54c0910e41c9772d6e0d9b6,3946.9774114261822,16-24,F,Schooling until age 16,Prefer not to say,0,single
d194b768201f3b306cc4f80e3c7b997c,3761.888744450687,45-64,F,Schooling until age 18,Bottom 25%,0,single
d4a40820f84037d12ec890a961a92824,3946.9774114261822,16-24,F,Schooling until age 18,Top 25%,0,single
dacca4267b31720c887956879586aa91,4452.796148340271,45-64,M,University degree,Top 25%,1,single
ddaac611116ab6edf6afa124681e942c,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,1,single
e9f17cb95eef9c04a59cd19d62b42e8d,3946.9774114261822,16-24,F,Schooling until age 16,Bottom 25%,1,single
edfa0a6482402b6848e09c6bd6f177e6,6556.642585168079,16-24,M,Schooling until age 18,Top 25%,0,single
f5eb465cd0a3ce488e2bb94c6b5a87fb,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
faafb2b21a7cf55b770036107c208f95,3722.7426677880653,35-44,F,Schooling until age 18,Top 25%,2,single
04b732ea597e0c0dd0e2db382ed19d51,3722.7426677880653,35-44,F,Trade / technical school or college,Mid 50%,2,single
0e7c6a348da67b82de0b75b164cbb642,4452.796148340271,45-64,M,Postgraduate degree,Top 25%,2,married
118e1f25e880b97bc07245f7e8f4c484,4452.796148340271,45-64,M,Postgraduate degree,Mid 50%,0,single
11ab204aa14c20f0686865d7949fc046,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,3+,married
1b610af49d03dfa979c3bdf4381c08f3,3761.888744450687,45-64,F,University degree,Mid 50%,0,single
1c9e9a71f9691ea9ef799c676ff82390,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
2cfe4d97bcbea4c4ea78cddb04fcb5f8,3946.9774114261822,16-24,F,Schooling until age 16,Mid 50%,0,single
2e4b9f9106aef4b949f5d71ac0804416,3761.888744450687,45-64,F,Trade / technical school or college,Prefer not to say,3+,married
2f723c6422b5a930fab385b5012e40da,3761.888744450687,45-64,F,University degree,Prefer not to say,1,married
36f66eb207ebc1f4123a598ea6538168,4156.2143980421615,45-64,F,Schooling until age 16,Bottom 25%,1,single
3862ad6216366d09be530e4541e74819,4785.1625715406935,45-64,M,University degree,Top 25%,2,married
39ebea9ddade97dfb3660887321b71ea,4569.578641823026,35-44,M,Trade / technical school or college,Bottom 25%,1,single
3b6c1051c5be718544440d01136495a3,3722.7426677880653,35-44,F,University degree,Mid 50%,1,single
41a8f03a6c60a9c9c5a2a3f6c8d75554,4156.2143980421615,45-64,F,Schooling until age 16,Bottom 25%,3+,married
457bce2c7fa1058d13318d136b68cb4e,4785.1625715406935,45-64,M,Trade / technical school or college,Mid 50%,0,single
478ff99b0208cff7d94a236719a40824,3722.7426677880653,35-44,F,University degree,Top 25%,2,married
506adc9e948d04a50cdb644280a70a33,3761.888744450687,45-64,F,University degree,Bottom 25%,1,single
55dbf688d3053f8b2caf019c018f0b66,3946.9774114261822,16-24,F,University degree,Prefer not to say,0,single
5b9bc3f1a38fcdf2e6a622890444c95d,3946.9774114261822,16-24,F,Schooling until age 18,Top 25%,0,single
5fe96692a8aa064b46d86eb40ddca4f9,3722.7426677880653,35-44,F,Schooling until age 18,Top 25%,0,single
640262c0adb8f9bf624f8941f1048662,4452.796148340271,45-64,M,Trade / technical school or college,Prefer not to say,2,married
69bc820b94138f8de206bd38038567f0,4452.796148340271,45-64,M,Trade / technical school or college,Top 25%,0,married
7219dfd35d685bfc8fa1fe772f927a2a,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,3+,married
7554bcea252805788365a35e9c189828,4964.415750592672,25-34,M,Trade / technical school or college,Mid 50%,0,single
76ab5f86f816ab93b0f3902a0ecacf9a,6556.642585168079,16-24,M,Trade / technical school or college,Prefer not to say,0,single
7bf882b851bfd8f9fed8f35735c4c3d2,4156.2143980421615,45-64,F,Trade / technical school or college,Top 25%,3+,single
7cbd76682cd2332356b2f468bd75c27e,6556.642585168079,16-24,M,Schooling until age 18,Bottom 25%,0,single
820813b5e5a9f28c56e1a971ae6cd35f,3761.888744450687,45-64,F,Schooling until age 18,Bottom 25%,0,single
89e0eaeb9249ad3c1585813954355e23,3691.0130847656283,25-34,F,Postgraduate degree,Mid 50%,0,single
8b481fba42706df5f0188e61c3104ffa,3691.0130847656283,25-34,F,Schooling until age 16,Mid 50%,0,single
910374aa10b07ce18bcab225dc065a35,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
91f857ccf9c94c8d49c40c0895629ec4,4569.578641823026,35-44,M,Trade / technical school or college,Mid 50%,1,single
9b37ba198cd96dabc29d4c6ae9b976b5,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,1,married
9e723a656a28ab76f8eabcb3a63becea,3761.888744450687,45-64,F,Schooling until age 16,Bottom 25%,3+,single
a08f0ec7cbf13a8fb601f1fd0b3e7f04,3761.888744450687,45-64,F,Trade / technical school or college,Bottom 25%,3+,single
a49788b69dc3574879f50a2d8092f83c,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,0,married
a61c510b342818fe4ae964d6d5dc3c3e,4964.415750592672,25-34,M,University degree,Mid 50%,0,married
ac9cccee175c1701b3337cd8e53b8b5b,4964.415750592672,25-34,M,University degree,Top 25%,2,married
b3e74726d83c5c42c9714b9f67650166,3691.0130847656283,25-34,F,University degree,Bottom 25%,0,married
b52e4c77d8184368bbdcb358885584e0,4156.2143980421615,45-64,F,Schooling until age 16,Mid 50%,3+,married
b603502c560617def7e3d2b9786e26eb,4569.578641823026,35-44,M,University degree,Mid 50%,0,single
b6f808d577312c6cf7ef1ed8d1e1a0a5,4452.796148340271,45-64,M,Postgraduate degree,Mid 50%,1,married
b7002a210bdb75e93fd7151d4d78da2d,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,3+,married
bd20027c65065ac82f29e68074e5b278,4156.2143980421615,45-64,F,Schooling until age 16,Prefer not to say,1,married
bf73bf8f36baf5a1949a3ea5b80a0821,4785.1625715406935,45-64,M,Postgraduate degree,Top 25%,2,married
c111729ec131e5d04e7b35f8f1190dc6,4785.1625715406935,45-64,M,Schooling until age 18,Top 25%,2,married
c7161bef996fdc446bba9ed8b372978d,3722.7426677880653,35-44,F,Schooling until age 18,Prefer not to say,2,single
caf2ac714330b5bb9b5e23ac38d442ab,3691.0130847656283,25-34,F,University degree,Bottom 25%,0,single
d34a4f04798a7ea2f4b88d1e11a6246c,4785.1625715406935,45-64,M,Schooling until age 18,Prefer not to say,2,single
dc1d403dae90d394f9546098937958a3,4964.415750592672,25-34,M,Schooling until age 16,Top 25%,0,married
df49add623fb09d322e8f4db73f54280,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,2,single
ede44fefa6dcf2208cd179c6c9c745b9,3761.888744450687,45-64,F,University degree,Mid 50%,0,single
f0c01b1c13518af454741f16d68539a9,3722.7426677880653,35-44,F,Postgraduate degree,Bottom 25%,1,married
f58843138280ca02ef310fe801347e71,4452.796148340271,45-64,M,Schooling until age 16,Bottom 25%,0,single
ff1b7ed74497d9eca11b76436526f6d4,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,2,married
0c890b0fc6db993e520f6c148d197329,4569.578641823026,35-44,M,Postgraduate degree,Mid 50%,0,single
0cdef95a1b7888d04f5aaa0ee24da569,4785.1625715406935,45-64,M,Trade / technical school or college,Mid 50%,0,single
0fe48d564ebc858c93a93ac929af07c5,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
1a7a1973170f2c5d48b72ff3e5165aaf,4785.1625715406935,45-64,M,Schooling until age 16,Bottom 25%,2,married
1f469bdab1806185cff15217d0553314,3761.888744450687,45-64,F,University degree,Prefer not to say,0,single
20294bf4fe82910a46aba46466e7f48e,4785.1625715406935,45-64,M,Schooling until age 16,Bottom 25%,0,single
2d9ca1c6d7b3ed85ce574919819ea296,3722.7426677880653,35-44,F,Schooling until age 16,Mid 50%,1,single
35416c7599d1a0571a26439b037806c2,6556.642585168079,16-24,M,Schooling until age 18,Top 25%,0,single
35f40c655f45dd9df9fb951cb444ed80,3691.0130847656283,25-34,F,Schooling until age 18,Bottom 25%,2,married
3b2bed20f4ade0ae0e89d738fc741990,4964.415750592672,25-34,M,Trade / technical school or college,Top 25%,0,single
3e601902023aa05d01507f8040ed824b,3722.7426677880653,35-44,F,Schooling until age 18,Bottom 25%,3+,married
41e2847786e1a5816cf6e59850e437cf,4452.796148340271,45-64,M,Trade / technical school or college,Prefer not to say,0,married
4ab9d08e5e40fc43f44cfd641ed88f44,4569.578641823026,35-44,M,Trade / technical school or college,Mid 50%,2,single
5fa4a4c770ff4b01559dffeac49ed41f,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,2,married
5fa4e96ad7a95a8242b87b32caf0709d,4964.415750592672,25-34,M,University degree,Mid 50%,1,single
5fa7ff41bec165b30c7bd0940a477a6c,4964.415750592672,25-34,M,University degree,Bottom 25%,0,single
6d299c8bd256760684b0bbc41d3f11ea,3691.0130847656283,25-34,F,Schooling until age 16,Mid 50%,0,single
7711a1dbe45ab03ac44cd1b1863b9d40,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
7b2981bfa651e5220b08ac7214af26d2,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,0,single
7be2e82e5ff89bca21fc40a92b2d69c5,3761.888744450687,45-64,F,Schooling until age 18,Prefer not to say,2,single
